Gender,Shanghai_ranking,Publications,Citations,Recommendations,Interest score,Reads,h index,PISA rank,GDP (Millions $),HDI score,Position rank,Average h index
1,26,124,2109,549,2138,34070,25,1,17734063,0.768,3,25.345938
0,26,31,246,1,1213,2826,6,1,17734063,0.768,3,25.345938
1,26,266,19539,202,10017,63209,79,1,17734063,0.768,3,25.345938
1,26,53,810,47,6195,11996,15,1,17734063,0.768,3,25.345938
0,26,182,1913,247,1408,28434,26,1,17734063,0.768,3,25.345938
1,26,36,469,51,3317,10063,12,1,17734063,0.768,3,25.345938
1,26,422,23761,185,11335,41362,83,1,17734063,0.768,3,25.345938
1,26,574,21728,295,8180,207701,73,1,17734063,0.768,0,25.345938
1,26,64,1087,23,5023,4498,16,1,17734063,0.768,0,25.345938
1,26,161,2775,89,1840,36502,27,1,17734063,0.768,3,25.345938
1,26,215,4537,40,2327,15480,31,1,17734063,0.768,0,25.345938
1,26,143,1422,32,1081,59021,20,1,17734063,0.768,3,25.345938
1,26,128,2906,82,1762,31873,30,1,17734063,0.768,3,25.345938
1,26,50,243,3,1396,11388,9,1,17734063,0.768,3,25.345938
0,26,33,753,2,3623,3889,15,1,17734063,0.768,3,25.345938
0,26,210,1881,58,1194,24575,23,1,17734063,0.768,3,25.345938
0,26,67,611,14,3143,9018,15,1,17734063,0.768,0,25.345938
0,26,208,2782,148,2241,59544,27,1,17734063,0.768,3,25.345938
1,26,154,3265,105,2138,44278,30,1,17734063,0.768,3,25.345938
1,26,90,2313,66,1232,13922,23,1,17734063,0.768,3,25.345938
1,26,32,1687,8,8809,6961,12,1,17734063,0.768,3,25.345938
1,26,86,1523,36,1076,26435,19,1,17734063,0.768,3,25.345938
1,26,116,2524,108,1471,20987,27,1,17734063,0.768,3,25.345938
0,26,39,799,2,3854,3761,14,1,17734063,0.768,3,25.345938
1,26,115,1570,27,9279,17622,21,1,17734063,0.768,4,25.345938
0,26,95,1110,49,5683,12328,16,1,17734063,0.768,0,25.345938
1,26,83,1973,47,1106,20624,20,1,17734063,0.768,4,25.345938
1,26,77,436,45,3444,9921,11,1,17734063,0.768,3,25.345938
0,26,151,1296,225,1064,17974,22,1,17734063,0.768,0,25.345938
1,26,199,4941,97,2940,45662,40,1,17734063,0.768,0,25.345938
0,26,130,1186,117,1220,48156,20,1,17734063,0.768,3,25.345938
1,26,273,13898,41,6367,46288,56,1,17734063,0.768,2,25.345938
1,26,98,1441,9,5535,3476,19,1,17734063,0.768,3,25.345938
0,26,86,3596,84,2027,24260,30,1,17734063,0.768,3,25.345938
0,26,151,1798,29,9140,12753,25,1,17734063,0.768,3,25.345938
0,26,159,1659,60,9035,14578,22,1,17734063,0.768,3,25.345938
0,26,126,1153,32,6216,8276,17,1,17734063,0.768,3,25.345938
1,26,127,9647,4,4789,29294,28,1,17734063,0.768,3,25.345938
1,26,106,2105,66,1341,29882,24,1,17734063,0.768,3,25.345938
1,26,81,944,25,6335,17637,16,1,17734063,0.768,0,25.345938
0,26,179,2063,270,1641,36219,27,1,17734063,0.768,3,25.345938
0,26,160,3816,76,2056,58888,38,1,17734063,0.768,3,25.345938
0,26,72,3181,234,1987,23447,30,1,17734063,0.768,3,25.345938
0,26,171,2721,105,1514,17811,25,1,17734063,0.768,3,25.345938
0,26,219,23612,273,12237,51037,63,1,17734063,0.768,0,25.345938
1,26,98,2155,221,1818,30214,28,1,17734063,0.768,0,25.345938
1,26,31,606,41,4457,5657,11,1,17734063,0.768,3,25.345938
1,26,267,2484,31,1338,29672,25,1,17734063,0.768,3,25.345938
1,26,107,1415,112,7879,12865,18,1,17734063,0.768,3,25.345938
1,26,198,2863,19,1377,11685,32,1,17734063,0.768,0,25.345938
1,26,49,2823,159,1784,22736,18,1,17734063,0.768,3,25.345938
0,26,137,3918,199,2558,40302,26,1,17734063,0.768,0,25.345938
1,26,56,975,5,4884,4999,16,1,17734063,0.768,3,25.345938
1,26,134,3530,104,2118,32763,30,1,17734063,0.768,3,25.345938
1,26,77,794,1,4371,9376,14,1,17734063,0.768,3,25.345938
1,26,88,2487,48,1421,22805,21,1,17734063,0.768,3,25.345938
1,26,32,756,45,5724,44851,14,1,17734063,0.768,3,25.345938
0,26,44,2384,5,1195,11749,23,1,17734063,0.768,0,25.345938
0,26,100,5677,296,3644,32259,39,1,17734063,0.768,3,25.345938
0,26,76,4108,18,2146,12887,32,1,17734063,0.768,3,25.345938
1,26,80,549,5,2809,5175,12,1,17734063,0.768,3,25.345938
0,26,74,1526,59,9444,9584,21,1,17734063,0.768,3,25.345938
1,26,233,7164,278,4252,49549,44,1,17734063,0.768,3,25.345938
1,26,39,314,11,2329,8272,7,1,17734063,0.768,3,25.345938
1,26,44,927,18,5945,11229,13,1,17734063,0.768,3,25.345938
1,26,94,1161,136,7851,10597,18,1,17734063,0.768,3,25.345938
1,26,54,511,53,4333,8099,13,1,17734063,0.768,3,25.345938
1,26,33,351,2,2285,5025,10,1,17734063,0.768,3,25.345938
1,26,69,728,43,6711,23798,14,1,17734063,0.768,3,25.345938
0,26,205,2553,105,1357,30914,28,1,17734063,0.768,3,25.345938
1,26,44,1230,57,6268,7499,21,1,17734063,0.768,3,25.345938
0,26,196,6799,256,4282,72689,45,1,17734063,0.768,3,25.345938
0,26,82,1147,46,7029,9978,17,1,17734063,0.768,0,25.345938
1,26,68,11877,57,5903,26297,45,1,17734063,0.768,3,25.345938
1,26,38,802,2,3579,1691,17,1,17734063,0.768,3,25.345938
0,26,270,4589,113,2550,36471,35,1,17734063,0.768,3,25.345938
1,26,370,15886,265,9767,279006,72,1,17734063,0.768,3,25.345938
0,26,120,2400,79,1354,15285,29,1,17734063,0.768,3,25.345938
0,26,38,219,3,989,1287,9,1,17734063,0.768,3,25.345938
1,26,165,6626,15,3401,25011,30,1,17734063,0.768,0,25.345938
1,26,159,2882,78,1609,29133,30,1,17734063,0.768,3,25.345938
0,26,59,1653,38,1080,43237,18,1,17734063,0.768,3,25.345938
0,26,139,6283,115,3811,136173,41,1,17734063,0.768,3,25.345938
1,26,36,561,68,3994,7901,10,1,17734063,0.768,3,25.345938
1,26,70,439,33,3788,8127,12,1,17734063,0.768,3,25.345938
1,26,240,4199,190,3034,95614,29,1,17734063,0.768,4,25.345938
1,26,131,5200,128,2655,24639,36,1,17734063,0.768,3,25.345938
1,26,84,970,107,6431,10990,18,1,17734063,0.768,3,25.345938
0,26,132,1128,11,4932,7253,18,1,17734063,0.768,3,25.345938
1,26,213,9674,160,5380,66423,51,1,17734063,0.768,3,25.345938
0,26,167,1798,50,8576,16559,20,1,17734063,0.768,0,25.345938
1,26,457,7946,90,4310,71092,40,1,17734063,0.768,3,25.345938
1,26,122,1200,87,8869,14075,19,1,17734063,0.768,3,25.345938
1,26,139,3053,32,1417,28523,31,1,17734063,0.768,3,25.345938
1,26,127,3017,90,1654,24315,32,1,17734063,0.768,3,25.345938
1,26,154,1778,95,9166,23300,21,1,17734063,0.768,3,25.345938
1,26,95,5735,25,2798,11438,37,1,17734063,0.768,3,25.345938
1,26,82,1103,20,5700,9806,19,1,17734063,0.768,0,25.345938
0,26,38,942,16,4887,3692,16,1,17734063,0.768,3,25.345938
1,26,63,113,5,1000,4999,4,1,17734063,0.768,3,25.345938
1,26,126,943,20,5545,17265,17,1,17734063,0.768,3,25.345938
1,26,137,2324,54,1287,34765,25,1,17734063,0.768,0,25.345938
1,26,127,657,60,3614,7304,15,1,17734063,0.768,3,25.345938
0,26,310,15231,635,9139,197824,58,1,17734063,0.768,3,25.345938
1,26,36,233,50,1382,1842,6,1,17734063,0.768,0,25.345938
1,26,62,11941,349,6383,38795,32,1,17734063,0.768,3,25.345938
1,26,48,664,3,3487,3657,13,1,17734063,0.768,3,25.345938
0,26,177,10331,146,5417,34871,39,1,17734063,0.768,3,25.345938
1,26,71,1131,53,7799,12322,19,1,17734063,0.768,3,25.345938
1,26,42,576,8,3409,8874,15,1,17734063,0.768,3,25.345938
1,26,115,3936,66,2401,42321,31,1,17734063,0.768,3,25.345938
1,26,31,779,3,4172,9099,10,1,17734063,0.768,0,25.345938
0,26,127,2833,119,1437,18576,24,1,17734063,0.768,0,25.345938
1,26,70,657,23,5108,9631,16,1,17734063,0.768,3,25.345938
0,26,99,1241,77,7564,17894,19,1,17734063,0.768,4,25.345938
1,26,81,799,13,4126,9949,14,1,17734063,0.768,4,25.345938
1,26,129,4010,124,2539,41818,35,1,17734063,0.768,3,25.345938
0,26,968,47569,672,21343,109014,111,1,17734063,0.768,0,25.345938
0,26,62,575,13,4268,8675,13,1,17734063,0.768,3,25.345938
1,26,200,1847,11,1053,30112,24,1,17734063,0.768,3,25.345938
0,26,132,2340,57,1487,40376,27,1,17734063,0.768,3,25.345938
0,26,117,14910,303,8111,72051,48,1,17734063,0.768,3,25.345938
1,26,32,805,38,5384,8568,15,1,17734063,0.768,3,25.345938
1,26,93,3879,22,1805,10805,34,1,17734063,0.768,3,25.345938
1,26,262,2100,46,1277,25110,25,1,17734063,0.768,3,25.345938
0,26,62,1844,33,9821,10758,21,1,17734063,0.768,3,25.345938
1,26,189,2325,260,2038,34282,25,1,17734063,0.768,3,25.345938
1,26,76,540,3,3096,8162,11,1,17734063,0.768,0,25.345938
1,26,65,1237,83,8733,14961,20,1,17734063,0.768,3,25.345938
0,26,279,2925,39,1396,13949,27,1,17734063,0.768,3,25.345938
0,26,73,957,66,8736,19950,19,1,17734063,0.768,3,25.345938
1,26,31,378,8,2728,5284,10,1,17734063,0.768,3,25.345938
1,26,134,5931,30,2830,15342,42,1,17734063,0.768,3,25.345938
0,26,39,301,16,1772,2110,10,1,17734063,0.768,0,25.345938
1,26,147,3400,115,2071,34409,33,1,17734063,0.768,3,25.345938
0,26,311,5347,31,2488,29857,38,1,17734063,0.768,3,25.345938
1,26,87,597,26,3567,7018,13,1,17734063,0.768,3,25.345938
0,26,88,1046,43,7283,18685,16,1,17734063,0.768,3,25.345938
1,26,153,9434,340,5234,58757,45,1,17734063,0.768,3,25.345938
1,26,242,7821,41,3887,26295,51,1,17734063,0.768,3,25.345938
0,26,274,13309,101,7153,80238,51,1,17734063,0.768,3,25.345938
1,26,71,653,7,3160,4830,14,1,17734063,0.768,3,25.345938
1,26,59,585,12,3700,13111,15,1,17734063,0.768,3,25.345938
1,26,41,233,50,2032,10077,9,1,17734063,0.768,3,25.345938
1,26,103,9274,80,4909,38761,31,1,17734063,0.768,3,25.345938
1,26,68,686,62,5807,18286,16,1,17734063,0.768,3,25.345938
1,26,58,931,12,3589,6607,12,1,17734063,0.768,3,25.345938
1,26,43,250,5,1713,6211,8,1,17734063,0.768,3,25.345938
1,26,84,2716,89,1654,24294,26,1,17734063,0.768,3,25.345938
1,26,44,1113,37,6000,6440,18,1,17734063,0.768,3,25.345938
1,26,39,822,3,4275,7007,13,1,17734063,0.768,3,25.345938
1,26,59,958,55,5770,9351,19,1,17734063,0.768,3,25.345938
1,26,106,1355,67,8184,11985,20,1,17734063,0.768,3,25.345938
1,26,55,476,2,2283,1923,9,1,17734063,0.768,0,25.345938
1,26,35,843,21,5947,17889,11,1,17734063,0.768,3,25.345938
0,26,79,2622,138,2051,115486,25,1,17734063,0.768,3,25.345938
0,26,99,6856,45,3579,22477,29,1,17734063,0.768,3,25.345938
1,26,32,495,1,2745,6126,12,1,17734063,0.768,0,25.345938
1,26,177,3073,141,1696,41695,30,1,17734063,0.768,0,25.345938
1,26,58,1774,18,8791,7594,20,1,17734063,0.768,3,25.345938
1,26,70,4349,134,2604,43768,30,1,17734063,0.768,3,25.345938
1,26,82,850,70,6114,16096,15,1,17734063,0.768,3,25.345938
1,26,91,992,26,5023,8420,18,1,17734063,0.768,0,25.345938
1,26,61,472,1,2436,5699,12,1,17734063,0.768,3,25.345938
1,26,45,1066,2,3967,2164,16,1,17734063,0.768,3,25.345938
1,26,102,1875,121,1389,30183,21,1,17734063,0.768,3,25.345938
0,26,219,16155,817,9385,96563,58,1,17734063,0.768,3,25.345938
1,26,35,873,56,6114,9086,16,1,17734063,0.768,3,25.345938
0,26,91,1447,1,6923,7128,22,1,17734063,0.768,2,25.345938
0,26,34,1696,17,8578,6973,15,1,17734063,0.768,0,25.345938
1,26,132,4117,126,2053,23806,35,1,17734063,0.768,4,25.345938
1,26,99,1324,35,6910,6095,17,1,17734063,0.768,3,25.345938
0,26,61,675,21,4214,9980,15,1,17734063,0.768,4,25.345938
0,26,290,2506,149,1652,37289,26,1,17734063,0.768,3,25.345938
0,26,139,4969,21,2378,19356,37,1,17734063,0.768,3,25.345938
1,26,153,2152,118,1180,12585,25,1,17734063,0.768,3,25.345938
0,26,45,1975,74,1090,10927,20,1,17734063,0.768,3,25.345938
0,26,78,2846,21,1378,9491,23,1,17734063,0.768,3,25.345938
0,26,60,624,26,3764,7032,13,1,17734063,0.768,3,25.345938
1,26,134,1129,15,3910,5554,19,1,17734063,0.768,3,25.345938
1,26,226,14842,366,8490,70970,65,1,17734063,0.768,4,25.345938
1,26,78,3171,336,2345,30032,23,1,17734063,0.768,3,25.345938
0,26,53,2561,20,1417,18504,26,1,17734063,0.768,3,25.345938
1,26,158,2580,7,1294,9810,28,1,17734063,0.768,0,25.345938
1,26,57,912,67,6271,13338,13,1,17734063,0.768,4,25.345938
1,26,57,841,5,3315,3273,16,1,17734063,0.768,0,25.345938
1,26,136,2373,104,1287,23297,24,1,17734063,0.768,3,25.345938
1,26,32,2002,72,8871,6993,18,1,17734063,0.768,3,25.345938
1,26,61,430,25,2130,1830,11,1,17734063,0.768,0,25.345938
1,26,72,1069,11,5605,7300,19,1,17734063,0.768,3,25.345938
0,26,92,882,12,5566,12213,15,1,17734063,0.768,0,25.345938
0,26,30,240,1,1229,827,8,1,17734063,0.768,4,25.345938
1,26,67,2075,19,1060,9948,25,1,17734063,0.768,0,25.345938
1,26,125,2411,66,1016,22012,29,1,17734063,0.768,3,25.345938
1,26,152,1191,76,6623,11821,19,1,17734063,0.768,0,25.345938
1,26,108,3939,2,1954,5987,35,1,17734063,0.768,3,25.345938
1,26,87,2844,56,1635,25051,28,1,17734063,0.768,3,25.345938
1,26,66,1261,11,5838,10250,20,1,17734063,0.768,3,25.345938
1,26,124,6636,17,3227,8428,48,1,17734063,0.768,0,25.345938
1,26,87,1354,24,6097,14551,21,1,17734063,0.768,3,25.345938
1,26,32,141,2,830,4733,6,1,17734063,0.768,4,25.345938
0,26,40,1611,18,8582,7589,21,1,17734063,0.768,3,25.345938
0,26,31,941,0,4873,3133,14,1,17734063,0.768,3,25.345938
1,26,110,2201,120,1237,16257,23,1,17734063,0.768,3,25.345938
1,26,199,4604,129,2164,23856,34,1,17734063,0.768,3,25.345938
0,26,34,409,4,2746,8192,12,1,17734063,0.768,3,25.345938
1,26,306,2691,79,1541,25402,25,1,17734063,0.768,3,25.345938
0,26,57,670,20,3729,4252,17,1,17734063,0.768,3,25.345938
0,26,54,928,19,5250,8019,15,1,17734063,0.768,3,25.345938
0,26,159,3125,26,1818,47911,23,1,17734063,0.768,3,25.345938
1,26,98,918,9,6170,17520,14,1,17734063,0.768,3,25.345938
1,26,121,3006,64,1704,29234,27,1,17734063,0.768,4,25.345938
1,26,85,1017,12,4042,7054,18,1,17734063,0.768,0,25.345938
0,26,34,754,56,3941,3955,13,1,17734063,0.768,3,25.345938
1,26,31,947,42,5740,7684,17,1,17734063,0.768,3,25.345938
1,26,110,632,48,4985,14591,14,1,17734063,0.768,0,25.345938
0,26,107,1248,22,7153,21040,17,1,17734063,0.768,3,25.345938
1,26,33,406,13,2501,3403,8,1,17734063,0.768,3,25.345938
0,26,56,941,53,6039,23785,18,1,17734063,0.768,3,25.345938
1,26,290,3496,93,1821,31349,31,1,17734063,0.768,3,25.345938
0,26,39,766,210,1092,17648,18,1,17734063,0.768,0,25.345938
1,26,114,1481,28,8248,9316,21,1,17734063,0.768,3,25.345938
1,26,110,5200,297,3559,81039,37,1,17734063,0.768,3,25.345938
1,26,47,483,2,1780,4683,12,1,17734063,0.768,3,25.345938
1,26,101,1945,103,1319,35078,26,1,17734063,0.768,3,25.345938
1,26,72,6696,123,3574,16571,32,1,17734063,0.768,3,25.345938
0,26,74,2313,36,1274,20543,17,1,17734063,0.768,3,25.345938
1,26,35,1038,59,7617,20321,15,1,17734063,0.768,3,25.345938
1,26,45,1721,21,8552,9906,23,1,17734063,0.768,3,25.345938
1,26,191,6458,264,3744,53328,46,1,17734063,0.768,3,25.345938
0,26,277,7039,81,3985,42311,39,1,17734063,0.768,3,25.345938
1,26,80,1870,0,9919,10830,23,1,17734063,0.768,0,25.345938
1,26,93,6133,30,3055,16426,41,1,17734063,0.768,0,25.345938
1,26,76,392,22,3199,9809,12,1,17734063,0.768,3,25.345938
1,26,33,315,6,1906,3973,9,1,17734063,0.768,0,25.345938
0,26,235,8979,22,4655,46437,46,1,17734063,0.768,0,25.345938
1,26,45,432,1,2236,3641,12,1,17734063,0.768,0,25.345938
0,26,50,598,142,3476,4700,17,1,17734063,0.768,4,25.345938
1,26,389,7810,453,4706,71518,40,1,17734063,0.768,3,25.345938
0,26,87,1018,11,4791,4184,14,1,17734063,0.768,3,25.345938
1,26,44,350,19,2297,5033,10,1,17734063,0.768,0,25.345938
1,26,52,539,170,4792,21834,14,1,17734063,0.768,3,25.345938
0,26,42,526,95,2784,4381,16,1,17734063,0.768,3,25.345938
1,26,76,1932,66,1065,13344,20,1,17734063,0.768,3,25.345938
1,26,69,1332,19,7162,5895,18,1,17734063,0.768,0,25.345938
1,26,40,711,2,3436,3634,15,1,17734063,0.768,0,25.345938
1,26,70,867,32,5752,10192,16,1,17734063,0.768,3,25.345938
1,26,38,649,18,4267,8314,14,1,17734063,0.768,0,25.345938
0,26,267,9622,236,5873,114878,50,1,17734063,0.768,3,25.345938
1,26,52,303,68,6143,43874,8,1,17734063,0.768,3,25.345938
0,26,214,8496,232,4344,43918,52,1,17734063,0.768,3,25.345938
1,26,37,2720,0,1328,974,15,1,17734063,0.768,0,25.345938
1,26,175,8475,109,4439,37636,50,1,17734063,0.768,3,25.345938
1,26,170,50199,108,25777,81915,38,1,17734063,0.768,3,25.345938
0,26,240,4657,55,2314,22239,39,1,17734063,0.768,3,25.345938
0,26,195,3928,737,2598,31215,36,1,17734063,0.768,3,25.345938
0,26,33,99,4,993,4836,4,1,17734063,0.768,3,25.345938
1,26,183,516,106,5146,40719,13,1,17734063,0.768,3,25.345938
1,26,53,3153,65,1661,9500,29,1,17734063,0.768,0,25.345938
1,26,131,1967,80,1473,36932,23,1,17734063,0.768,3,25.345938
1,26,32,345,15,2831,6015,10,1,17734063,0.768,0,25.345938
1,26,47,2477,9,1287,9726,15,1,17734063,0.768,3,25.345938
1,26,331,8496,161,5356,101424,43,1,17734063,0.768,0,25.345938
1,26,309,5570,37,2820,29521,36,1,17734063,0.768,0,25.345938
1,26,49,1644,4,7573,4179,22,1,17734063,0.768,0,25.345938
1,26,81,2055,81,1165,11620,17,1,17734063,0.768,3,25.345938
0,26,56,4273,247,2319,19857,31,1,17734063,0.768,3,25.345938
1,26,34,4851,12,2759,26742,16,1,17734063,0.768,0,25.345938
1,26,193,9429,142,4759,56782,47,1,17734063,0.768,3,25.345938
1,26,83,613,15,3592,4281,10,1,17734063,0.768,3,25.345938
0,26,41,617,4,3549,4568,8,1,17734063,0.768,0,25.345938
0,26,41,354,45,2584,3476,6,1,17734063,0.768,3,25.345938
0,26,65,2125,104,1128,16028,30,1,17734063,0.768,3,25.345938
1,26,56,325,22,1865,3159,11,1,17734063,0.768,3,25.345938
1,26,116,2567,6,1217,6915,29,1,17734063,0.768,3,25.345938
1,26,236,11707,109,5880,30838,51,1,17734063,0.768,0,25.345938
0,26,66,564,39,3910,9143,13,1,17734063,0.768,2,25.345938
0,26,150,1355,10,7819,46139,22,1,17734063,0.768,3,25.345938
0,26,158,920,39,6514,26361,17,1,17734063,0.768,3,25.345938
0,26,248,5654,176,2951,24158,36,1,17734063,0.768,3,25.345938
1,26,66,2902,43,1746,23120,17,1,17734063,0.768,3,25.345938
1,26,188,13073,55,6616,40003,64,1,17734063,0.768,3,25.345938
1,26,55,567,144,6506,12256,13,1,17734063,0.768,4,25.345938
0,26,162,8522,88,4399,42258,53,1,17734063,0.768,3,25.345938
0,26,45,821,33,4727,3996,14,1,17734063,0.768,3,25.345938
1,26,91,531,17,3224,5760,12,1,17734063,0.768,4,25.345938
1,26,35,420,7,2356,3492,9,1,17734063,0.768,3,25.345938
0,26,87,3867,44,1922,12677,26,1,17734063,0.768,1,25.345938
1,26,98,1222,2,6374,15063,19,1,17734063,0.768,4,25.345938
1,26,52,1141,35,5241,3858,22,1,17734063,0.768,0,25.345938
1,26,205,3430,802,2455,53555,32,1,17734063,0.768,3,25.345938
0,26,86,576,26,3326,7372,16,1,17734063,0.768,3,25.345938
1,26,133,1360,37,6857,11964,20,1,17734063,0.768,0,25.345938
0,26,173,5929,38,2843,38863,41,1,17734063,0.768,0,25.345938
1,26,69,852,18,5067,9728,17,1,17734063,0.768,0,25.345938
1,26,90,2154,220,1164,10597,28,1,17734063,0.768,3,25.345938
0,26,50,784,6,3798,4036,18,1,17734063,0.768,3,25.345938
1,26,93,4483,32,2186,5610,25,1,17734063,0.768,3,25.345938
0,26,128,1603,286,1334,43136,22,1,17734063,0.768,3,25.345938
1,26,145,1707,15,8613,15117,22,1,17734063,0.768,3,25.345938
1,26,40,1088,245,1021,20947,17,1,17734063,0.768,3,25.345938
0,26,95,1972,22,1205,27391,25,1,17734063,0.768,3,25.345938
1,26,165,6615,69,3391,21600,32,1,17734063,0.768,3,25.345938
0,26,102,5472,98,3089,31553,41,1,17734063,0.768,3,25.345938
1,26,251,6047,180,3266,51755,44,1,17734063,0.768,3,25.345938
0,26,89,6235,7,2999,8687,40,1,17734063,0.768,3,25.345938
0,26,107,2804,116,1437,18161,32,1,17734063,0.768,4,25.345938
1,26,88,2849,239,1969,34770,27,1,17734063,0.768,3,25.345938
1,26,118,3385,72,1962,22913,30,1,17734063,0.768,3,25.345938
1,26,242,5399,84,2698,17823,40,1,17734063,0.768,3,25.345938
1,26,241,2172,26,1058,27653,23,1,17734063,0.768,0,25.345938
1,26,73,748,5,4720,10129,11,1,17734063,0.768,3,25.345938
0,26,87,339,7,2072,6413,9,1,17734063,0.768,3,25.345938
1,26,45,418,3,1986,6552,12,1,17734063,0.768,3,25.345938
1,26,87,834,10,4479,13397,15,1,17734063,0.768,3,25.345938
0,26,67,1414,487,1884,30624,20,1,17734063,0.768,3,25.345938
0,26,46,1251,24,6970,13083,18,1,17734063,0.768,0,25.345938
0,26,69,313,75,4431,14515,10,1,17734063,0.768,3,25.345938
1,26,120,2117,65,1231,54343,28,1,17734063,0.768,3,25.345938
1,26,100,853,55,4210,6326,15,1,17734063,0.768,3,25.345938
1,26,207,5479,188,2979,18359,36,1,17734063,0.768,3,25.345938
0,26,32,1368,12,8142,15175,15,1,17734063,0.768,0,25.345938
1,26,47,743,62,4704,9091,13,1,17734063,0.768,3,25.345938
0,26,102,1622,137,1064,23686,25,1,17734063,0.768,3,25.345938
1,26,39,1940,6,1052,7617,23,1,17734063,0.768,3,25.345938
0,26,96,2137,64,1450,25386,21,1,17734063,0.768,0,25.345938
0,26,256,5444,134,2744,33907,41,1,17734063,0.768,3,25.345938
1,26,101,3575,433,2475,47924,27,1,17734063,0.768,3,25.345938
0,26,75,1352,106,9926,17054,15,1,17734063,0.768,1,25.345938
1,26,259,5830,184,2496,18931,40,1,17734063,0.768,3,25.345938
1,26,79,1027,34,6508,9709,18,1,17734063,0.768,3,25.345938
1,26,60,421,79,2204,4672,13,1,17734063,0.768,3,25.345938
0,26,51,3551,26,1902,13383,26,1,17734063,0.768,0,25.345938
1,26,51,476,4,2245,2958,12,1,17734063,0.768,3,25.345938
1,26,35,303,60,3818,21493,9,1,17734063,0.768,3,25.345938
1,26,114,1708,9,9036,11570,22,1,17734063,0.768,3,25.345938
1,26,59,1137,13,6816,9993,19,1,17734063,0.768,3,25.345938
1,26,45,213,9,1156,1440,7,1,17734063,0.768,0,25.345938
0,26,204,2125,96,1404,27190,23,1,17734063,0.768,3,25.345938
0,26,101,1465,74,9094,21700,17,1,17734063,0.768,0,25.345938
0,26,439,12354,329,6759,90566,55,1,17734063,0.768,3,25.345938
1,26,114,4180,116,2394,49328,36,1,17734063,0.768,3,25.345938
1,26,44,647,8,3241,4787,17,1,17734063,0.768,3,25.345938
1,26,124,2318,118,1444,16817,22,1,17734063,0.768,0,25.345938
1,26,76,482,13,2360,4339,10,1,17734063,0.768,3,25.345938
1,26,77,1350,116,1011,17584,19,1,17734063,0.768,3,25.345938
1,26,193,11339,160,5670,62880,58,1,17734063,0.768,3,25.345938
1,26,76,823,20,4174,4103,17,1,17734063,0.768,3,25.345938
1,26,142,2317,58,1325,19418,23,1,17734063,0.768,3,25.345938
1,26,56,431,40,3374,6483,12,1,17734063,0.768,3,25.345938
1,26,147,4410,123,2765,82167,40,1,17734063,0.768,3,25.345938
1,26,48,1609,200,9542,7547,19,1,17734063,0.768,3,25.345938
1,26,51,269,33,2763,9142,7,1,17734063,0.768,3,25.345938
1,26,43,931,106,6030,5650,17,1,17734063,0.768,3,25.345938
1,26,248,9258,178,4816,33880,44,1,17734063,0.768,3,25.345938
0,26,32,784,51,4595,4758,15,1,17734063,0.768,3,25.345938
0,26,71,967,19,5249,11548,15,1,17734063,0.768,0,25.345938
1,26,36,643,52,5055,8371,15,1,17734063,0.768,3,25.345938
0,26,85,2618,173,1858,26530,27,1,17734063,0.768,3,25.345938
0,26,35,92,5,520,1787,6,1,17734063,0.768,3,25.345938
0,26,88,1092,54,8241,14261,17,1,17734063,0.768,3,25.345938
0,26,64,337,2,1497,2472,11,1,17734063,0.768,3,25.345938
1,26,73,1414,152,8448,9030,21,1,17734063,0.768,3,25.345938
1,26,39,2379,16,1188,2929,23,1,17734063,0.768,3,25.345938
1,26,144,657,16,3416,12618,12,1,17734063,0.768,3,25.345938
1,26,53,707,6,4044,8265,12,1,17734063,0.768,3,25.345938
0,26,60,1989,16,8584,6376,21,1,17734063,0.768,3,25.345938
1,26,36,241,33,1461,3069,9,1,17734063,0.768,0,25.345938
1,26,225,5582,148,3729,74551,35,1,17734063,0.768,3,25.345938
0,26,73,1178,214,1159,20735,19,1,17734063,0.768,3,25.345938
1,26,43,438,17,2941,7237,13,1,17734063,0.768,3,25.345938
0,26,37,559,18,3416,3614,13,1,17734063,0.768,3,25.345938
1,26,66,928,136,7762,15410,16,1,17734063,0.768,3,25.345938
1,26,38,6727,157,3417,11242,23,1,17734063,0.768,0,25.345938
1,26,35,1739,16,9230,5710,15,1,17734063,0.768,3,25.345938
0,26,126,1918,178,1401,30513,24,1,17734063,0.768,3,25.345938
1,26,42,467,43,2762,4800,12,1,17734063,0.768,3,25.345938
1,26,79,2021,63,1128,13827,22,1,17734063,0.768,3,25.345938
1,26,62,330,12,2256,7356,10,1,17734063,0.768,3,25.345938
1,26,33,886,84,6775,35324,14,1,17734063,0.768,0,25.345938
0,26,99,4911,23,2401,13279,19,1,17734063,0.768,0,25.345938
0,26,121,5510,57,2450,32012,44,1,17734063,0.768,3,25.345938
1,26,61,1047,203,8445,14906,21,1,17734063,0.768,3,25.345938
0,26,49,2382,23,1287,12045,27,1,17734063,0.768,0,25.345938
1,26,42,791,10,4044,7269,15,1,17734063,0.768,0,25.345938
1,26,71,1099,23,5809,8236,13,1,17734063,0.768,3,25.345938
1,26,63,380,8,2520,7543,12,1,17734063,0.768,3,25.345938
1,26,38,510,425,6397,10890,15,1,17734063,0.768,3,25.345938
1,26,37,225,0,1248,10780,8,1,17734063,0.768,0,25.345938
0,26,80,915,36,5281,7119,18,1,17734063,0.768,3,25.345938
0,26,35,633,39,3367,5346,15,1,17734063,0.768,0,25.345938
